m_Male,1.82,161;51.7,792.0,Strength,21.4,3.0,1;3,15.61
Mal3,1.67,184;105.3,448.0,Cardio,15.6,2.9,1;3,37.76
Female,1.68,172;71.2,888.0,5trength,21.24,1.6,1;3,25.23
Femals,1.51,193;78.1,555.0,Strength,32.89,2.6,1;3,34.25
Femala,1.68,193;50.6,877.0,Yoga,30.6,2.1,2;3,17.93
Male,1.89,194;95.86,440.0,Yoga,29.6,2.6,1;3,19.65
Female,1.53,197;62.6,1380.0,Cardio,18.1,2.7,3;5,26.74
Fenape,1.65,162;60.6,768.0,HIIT,27.6,1.7,1;3,22.26
Male,1.97,165;76.4,886.0,HIIT,22.9,2.6,2;3,19.69
Female,1.71,178;63.3,1175.0,Strength,18.5,2.7,3;4,21.65
Female,1.64,162;68.6,1024.0,Cardio,26.23,1.5,2;3,25.51
Male,1.88,177;123.3,1036.0,HIIT,27.47,2.6,2;4,34.89
ih_Male,1.94,198;72.42,891.0,HIIT,23.5,2.9,1;2,28.43
Male,1.92,168;68.3,1289.0,V_Strength,29.9,3.5,1;2,18.53
Female,1.6,171;79.9,830.0,Cardio,23.17,2.3,2;4,18.67
Female,1.79,164;58.4,943.0,HIIT,17.0,2.7,3;4,18.23
Female,1.71,162;74.3,1123.0,Ioga,25.6,1.6,2;3,25.41
Mele,1.82,170;106.8,715.0,Yoga,28.2,2.3,2;4,32.24
Male,1.8,189;125.5,817.0,Strength,20.9,2.7,2;4,38.73
B6zM_Female,1.55,163;55.2,1103.0,Shrength,31.7,1.7,2;4,22.98
Female,1.72,164;71.4,1056.0,Strength,25.6,1.5,1;2,24.13
Male,1.61,160;76.18,806.0,Strength,18.57,3.4,2;3,29.98
Male,1.6,186;88.4,1160.0,HIIT,14.2,3.5,3;5,34.53
IIl_Male,1.99,187;87.08,598.0,Card.,24.0,2.0,1;2,26.46
2_Male,1.69,188;118.92,882.0,Strength,25.2,3.4,2;4,28.78
Female,1.75,177;68.2,638.0,Strength,24.15,1.7,1;2,22.27
Male,1.99,171;91.4,1145.0,HIIT,23.0,3.7,2;3,23.08
Female,1.65,172;42.1,725.0,Strength,33.0,2.2,1;2,15.46
Female,1.76,161;68.7,845.0,Strength,32.78,2.4,2;3,22.18
Female,1.74,196;47.2,1200.0,Cardio,32.2,1.6,2;4,15.59
M.,1.76,175;92.0,574.0,Yoga,22.1,3.5,1;3,29.7
Mqle,1.95,183;111.34,767.0,Stren.,22.5,3.4,2;4,14.78
Male,1.72,194;58.4,973.0,HIIT,23.88,3.1,2;4,19.74
Ma.,1.95,181;82.9,1505.0,Cardio,35.35,3.5,3;5,21.8
Female,1.74,195;79.61,720.0,HIIT,29.5,2.1,1;2,22.1
Male,1.85,170;66.3,707.0,Cardio,27.5,3.2,1;2,19.37
Male,1.93,188;93.6,1192.0,Cardio,22.1,2.0,1;3,25.13
Female,1.5,194;64.1,1293.0,Strength,15.1,2.7,3;5,28.49
Male,1.62,174;86.7,1020.0,Strength,13.9,3.5,3;4,33.04
Female,1.59,190;90.24,996.0,Strength,23.64,2.2,2;4,24.52
Fema.,1.61,175;58.1,1425.0,Yoga,17.98,2.7,3;4,22.41
F.,1.6,169;64.9,838.0,Yoga,31.1,2.5,2;4,25.35
Female,1.62,191;69.3,626.0,HIIT,29.12,1.9,2;4,26.41
Vemale,1.74,161;76.01,608.0,Strength,14.62,1.6,1;3,14.1
nIH_Female,1.63,183;51.4,724.0,Yoga,14.9,2.0,2;4,19.35
Famale,1.6,182;67.4,492.0,Strength,15.64,2.4,1;3,26.33
Female,1.61,161;89.4,1301.0,Yoga,18.9,2.7,3;4,21.45
Male,1.86,197;125.3,639.0,Yoga,22.7,2.2,2;3,36.22
Male,1.85,190;102.1,1278.0,2_Cardio,28.1,2.4,2;4,29.83
TB_Male,1.77,199;61.9,1205.0,Strength,25.3,2.3,1;3,19.76
Male,1.64,185;82.46,1171.0,Strength,34.58,3.4,1;3,40.45
Female,1.58,188;67.39,422.0,Yoga,29.6,1.6,1;2,20.47
Male,1.99,162;73.87,1005.0,Strength,29.4,3.2,1;2,20.63
Femsle,1.66,173;42.7,440.0,Yoga,33.9,1.9,1;2,15.5
Male,1.99,184;81.8,1198.0,Strength,10.5,3.5,3;4,20.66
Mxle,1.76,160;54.6,868.0,Cardio,27.4,3.3,2;4,17.63
Male,1.88,162;57.45,634.0,Strength,27.42,3.6,1;2,30.47
Female,1.6,185;59.64,566.0,CJRd_Cardio,27.7,1.6,1;3,22.23
Mele,1.71,177;78.8,992.0,HIYT,24.15,2.5,2;4,26.95
Female,1.64,168;48.2,894.0,nMK_Strength,32.1,2.5,2;4,17.92
Female,1.59,197;50.7,883.0,Strength,29.4,1.8,2;3,20.05
Male,1.99,182;86.6,1500.0,Strength,20.69,3.5,3;4,21.87
Maoe,1.63,180;96.3,1203.0,C.,23.98,2.4,2;4,36.25
Male,1.98,160;80.8,1316.0,S.,14.6,3.5,3;5,20.61
Femape,1.53,180;69.38,1159.0,Strength,24.84,2.7,3;5,24.78
Male,1.85,186;95.9,995.0,Yoga,27.7,3.4,1;2,28.02
Female,1.58,165;61.5,1247.0,HIIT,16.8,2.7,3;5,24.64
Female,1.79,195;119.19,499.0,Cardio,26.8,2.7,1;2,12.67
Male,1.87,187;82.5,927.0,Yoge,13.2,3.5,3;5,23.59
Mala,1.84,176;105.1,444.0,Cardio,23.3,2.9,1;3,31.04
Female,1.58,199;58.1,1042.0,Yogq,23.25,2.7,3;5,23.27
Frhale,1.76,162;61.0,1060.0,HI.,15.6,2.7,3;5,19.69
Female,1.53,171;77.11,940.0,Yoga,17.2,2.7,3;4,27.55
Male,1.98,198;58.2,1085.0,Cardio,24.0,2.5,2;3,14.85
Female,1.76,171;69.5,569.0,Strength,34.4,2.0,1;3,22.44
Male,1.84,161;62.2,393.0,Strength,21.5,2.3,1;3,18.37
F.,1.7,181;68.0,663.0,Lg_HIIT,25.1,2.4,2;4,23.53
Female,1.5,182;56.3,914.0,Ca.,27.4,2.4,1;3,25.02
Male,1.7,189;94.5,700.0,Cardio,28.2,3.5,2;3,32.7
Female,1.79,164;58.0,994.0,Car.,27.1,1.5,1;2,18.1
Male,1.94,168;84.0,1218.0,HIIT,11.2,3.5,3;5,22.32
Male,1.87,180;61.0,739.0,Strength,22.91,3.0,2;4,17.44
F.,1.53,170;64.8,1396.0,Yoga,18.6,2.7,3;5,27.68
Male,1.77,164;45.7,795.0,HIIT,20.7,2.4,1;3,14.59
Ma.,1.9,194;94.02,1356.0,Yo.,11.7,3.5,3;4,22.41
Female,1.63,186;64.1,948.0,Strength,16.4,2.7,3;5,24.13
Male,1.77,161;88.2,900.0,HIIT,25.6,2.6,2;3,21.39
Male,1.6,183;106.5,1170.0,Strength,27.3,3.3,2;4,41.6
Mape,1.85,190;95.1,952.0,Yoga,22.34,2.3,2;4,27.79
Female,1.57,192;65.5,395.0,Cardio,34.3,2.3,1;2,26.57
Male,1.64,198;105.7,921.0,IfUU_Cardio,29.5,3.1,2;3,39.3
Female,1.76,189;99.6,491.0,Yoga,28.6,2.6,1;2,15.5
Female,1.5,196;69.5,448.0,Cardio,32.8,2.4,1;2,30.89
Male,1.69,187;78.6,545.0,Yoga,27.4,3.4,1;2,23.14
Male,1.7,190;53,627.0,HIIT,28.9,2.9,1;2,23.53
Male,1.78,170;50.3,555.0,HII.,18.37,2.3,1;2,15.88
Female,1.68,182;69.3,729.0,HIIT,21.35,2.0,1;2,24.55
Male,1.63,161;86.7,1203.0,Cardio,12.1,3.5,3;4,32.63
Male,1.94,199;94.23,882.0,Strength,28.5,2.9,2;3,33.45
Male,1.93,186;88.1,1479.0,Cardio,11.1,3.5,3;5,23.65
Male,1.82,194;124.3,997.0,Cardio,32.61,3.2,2;3,37.53
Male,1.85,161;62.0,586.0,S6remgth,23.7,3.0,1;3,18.12
Female,1.72,198;69.7,753.0,Strength,27.3,2.0,2;4,23.56
Female,1.52,196;60.9,926.0,5trength,30.6,1.8,2;3,26.36
Male,1.97,180;76.5,1025.0,Strength,21.3,2.3,1;2,19.71
Male,1.82,164;78.32,873.0,Cardio,23.2,3.2,2;3,28.59
Male,1.75,180;67.9,1155.0,Yoga,29.1,3.1,1;2,22.17
M.,1.87,188;68.17,937.0,HIIT,24.1,3.2,2;4,34.63
Female,1.64,179;69.72,1012.0,Yoga,32.5,1.9,2;4,26.58
Male,1.7,197;63.27,740.0,Cardio,23.41,2.4,1;2,34.12
Female,1.63,179;68.2,779.0,Stren.,27.5,2.4,1;3,25.67
Female,1.69,184;57.7,920.0,HIYT,33.1,2.4,2;4,20.2
Male,1.63,161;124.6,1055.0,HIIT,27.6,2.8,2;3,46.9
Female,1.59,191;73.0,931.0,Yoga,21.24,2.2,1;3,28.88
Female,1.51,185;56.82,1304.0,Cardio,30.01,2.7,3;5,26.05
Female,1.65,165;60.32,463.0,Cardio,34.1,1.9,1;2,19.1
Female,1.65,162;74.74,886.0,Ca4dio,25.58,2.3,2;3,15.5
Male,1.64,192;89.3,1622.0,H.,12.1,3.5,3;4,33.2
Male,1.76,160;110.0,658.0,Yoga,22.0,3.4,1;3,35.51
Fenaie,1.58,164;96.32,499.0,HIIT,31.3,2.3,1;3,26.52
Mala,1.66,172;58.6,964.0,HI.,25.87,2.9,1;2,21.27
Mala,1.67,178;96.01,710.0,Strength,21.3,2.8,1;3,18.29
Male,1.95,171;66.31,699.0,Yoga,27.9,3.1,1;3,26.69
Mele,1.87,184;114.2,959.0,Strength,20.2,3.2,2;3,32.66
OL3_Male,1.72,194;54.4,725.0,Cardio,24.8,2.9,1;2,18.39
Femele,1.57,171;73.17,898.0,HIYT,28.3,2.2,2;3,21.26
Male,1.81,189;85.2,1151.0,8_Yoga,13.7,3.5,3;5,26.01
Male,1.74,164;83.6,1379.0,Cardio,11.6,3.5,3;5,27.61
Male,1.92,193;115.4,1084.0,Yoge,28.3,2.2,2;4,31.3
Male,1.97,181;71.2,615.0,HIIT,25.9,3.6,1;3,18.35
Female,1.6,198;78.1,718.0,Yog.,32.9,2.4,2;4,30.51
bnyG_Female,1.65,172;54.2,642.0,Cardio,34.9,1.9,2;4,19.91
Female,1.76,162;77.6,920.0,l_Strength,31.8,2.2,2;4,25.05
Female,1.62,179;44.1,768.0,HIIT,34.8,1.6,1;3,16.8
Male,1.8,190;85.5,1144.0,Strength,10.1,3.5,3;5,26.39
Famale,1.76,164;47.8,711.0,HIIT,28.4,1.5,2;4,15.43
2_Male,1.94,183;102.5,730.0,Cerdio,21.1,2.4,1;2,27.23
Msle,1.9,199;118.0,412.0,HIIT,22.6,3.2,1;2,32.69
Mwle,1.84,192;82.3,932.0,Strength,28.4,3.4,2;4,24.31
Male,1.87,167;81.6,1185.0,HIIT,10.2,3.5,3;5,23.33
Male,1.88,183;60.2,946.0,GYl_Cardio,25.2,3.0,2;3,17.03
Female,1.54,179;49.2,881.0,HIIT,30.7,2.1,2;3,20.75
Female,1.5,175;46.6,1025.0,Strength,30.6,2.0,1;2,20.71
Female,1.72,171;68.7,907.0,Cardio,29.8,1.7,2;4,23.22
BVv_Female,1.55,172;60.6,780.0,Strength,32.9,1.6,2;3,25.22
Mala,1.61,198;52.1,612.0,HIIT,21.3,3.3,1;2,20.1
Female,1.77,184;46.6,382.0,Yoja,22.98,2.6,1;2,14.87
Male,1.74,191;65.5,1011.0,Strength,34.52,2.8,2;4,21.63
Femala,1.57,183;66.52,753.0,H.,31.9,2.3,1;3,17.93
Male,1.84,168;89.1,1133.0,Yoga,25.56,3.6,2;3,26.32
Male,1.62,199;65.9,731.0,Yoga,25.42,2.2,1;2,25.11
Female,1.57,182;55.6,597.0,Cardio,26.01,2.4,1;2,22.56
Male,1.98,172;63.7,868.0,Yoga,24.0,3.0,1;2,16.25
Male,1.82,191;86.2,1725.0,Strength,19.08,3.5,3;5,26.02
Female,1.63,174;59.2,1304.0,Ctrenyth,17.8,2.7,3;4,22.28
Mele,1.88,195;85.4,1492.0,Yoga,29.86,3.5,3;5,24.16
Female,1.55,164;68.1,831.0,HIIT,26.1,2.2,2;4,28.35
Female,1.62,181;22.22,684.0,Strength,28.1,1.9,1;2,22.86
Female,1.69,175;74.8,933.0,Strength,15.26,2.3,2;4,26.19
Maoe,1.65,169;90.3,1199.0,Cardyo,25.57,3.4,2;4,33.17
Male,1.65,183;86.1,1169.0,HIIT,11.2,3.5,3;4,31.63
Male,1.66,177;73.7,639.0,Yoga,20.69,2.2,1;2,26.75
Female,1.56,177;48.47,980.0,HIIT,27.0,2.1,2;3,27.82
Mala,1.96,166;78.3,1066.0,Cardio,29.0,2.2,1;3,20.38
Vemwle,1.65,163;58.91,913.0,Cardio,16.58,2.5,1;2,17.7
Female,1.51,185;56.8,777.0,HIIT,26.81,2.1,2;4,24.91
Male,1.63,164;112.4,757.0,Cardio,24.12,3.4,2;4,42.3
Female,1.67,175;59.0,558.0,Cardio,33.7,1.9,1;3,21.16
zP_Male,1.88,194;98.4,386.0,Cardio,21.3,2.2,1;2,27.84
Ma.,1.6,185;66.5,796.0,HIIT,26.8,2.1,2;4,25.98
Male,1.81,177;106.5,1107.0,Cardio,25.7,2.5,2;4,32.51
Male,1.93,188;88.4,1314.0,Yoga,12.4,3.5,3;4,23.73
L_Male,1.79,182;86.84,1321.0,Ioga,12.5,3.5,3;5,27.59
Female,1.74,173;53.3,962.0,St.,26.79,1.8,2;3,17.6
Female,1.56,174;58.1,415.0,Yoga,30.23,2.2,1;2,23.87
Female,1.76,192;74.2,834.0,Strength,24.13,1.5,2;4,23.95
Zpo7_Male,1.63,184;84.6,705.0,HIIT,20.2,2.9,2;4,31.84
Mwle,1.92,180;78.0,453.0,Cardio,28.1,2.7,1;3,21.16
Male,1.68,176;89.0,1332.0,Yoga,10.5,3.5,3;5,31.53
Female,1.76,182;42.7,883.0,Strengdh,14.15,2.2,1;3,13.78
Male,1.82,176;83.9,1401.0,HIIT,13.1,3.5,3;5,25.33
Fem.,1.52,173;59.77,1204.0,Strength,31.5,2.3,2;3,34.06
Female,1.52,188;65.9,794.0,Cardio,24.86,2.3,2;4,28.52
Male,1.92,179;76.9,851.0,Yoga,22.4,3.7,2;4,20.86
Male,2.0,189;84.3,1467.0,HIIT,13.3,3.5,3;5,21.07
Female,1.6,178;62.4,710.0,Strength,34.1,1.7,2;3,24.37
e_Male,1.74,198;63.7,810.0,HIIT,29.8,2.7,2;4,21.04
Female,1.52,172;54.9,910.0,Strength,27.0,2.0,1;3,23.76
Male,1.79,177;76.4,1004.0,St54ngth,20.96,2.7,2;3,23.84
Male,1.86,182;106.4,907.0,C.,20.6,3.1,1;2,30.76
Female,1.5,192;68.4,904.0,Cardio,33.7,2.1,2;4,30.4
D_Male,1.86,198;63.5,969.0,Strength,22.9,2.9,2;4,18.35
Female,1.5,199;56.27,825.0,Yoga,25.0,2.0,2;3,26.4
M.,1.91,177;68.05,957.0,HIIT,22.2,3.7,1;3,31.08
Female,1.52,168;61.9,592.0,HIIT,28.4,2.6,1;3,26.79
Female,1.68,192;105.73,637.0,Cardio,34.9,1.9,2;3,25.05
Male,1.9,191;111.5,937.0,NV_Yoga,25.2,2.2,1;2,30.89
Female,1.66,176;72.1,958.0,Strength,27.0,2.5,1;2,26.16
7M_Male,1.87,178;56.9,463.0,Cardio,23.3,3.7,1;3,16.27
Male,1.9,186;91.46,1345.0,Strength,11.7,3.5,3;5,23.88
Male,1.68,165;59.4,844.0,Strength,20.2,2.5,2;4,21.05
Female,1.72,194;75.6,672.0,Cardio,26.1,1.9,1;3,25.55
Female,1.73,196;76.3,768.0,Yoga,32.0,2.6,1;3,25.49
Male,1.86,193;95.8,972.0,HIIT,21.2,3.2,1;3,27.69
Male,1.83,179;120.6,686.0,Cardio,22.3,2.5,2;3,36.01
Fe.,1.55,184;65.3,1143.0,Yoga,28.5,2.2,2;3,27.18
Male,1.89,163;85.3,593.0,Strength,27.6,3.6,1;2,23.88
Male,1.68,169;68.0,472.0,WT_Cardio,25.8,3.4,1;2,24.09
Female,1.57,169;52.6,1071.0,HIIT,31.9,2.4,1;2,21.34
Male,1.77,183;63.3,876.0,H7IT,25.7,3.3,2;3,20.2
Female,1.65,180;19.19,878.0,Stren.,21.48,1.7,2;3,28.03
Male,1.63,170;61.0,331.0,Cardio,20.0,3.4,1;3,22.96
Female,1.61,186;70.12,1072.0,HIIT,33,1.8,1;2,26.16
Male,1.86,175;114.9,949.0,Cardio,21.1,3.6,1;3,33.21
Male,1.71,185;88.0,1646.0,HIIR,16.56,3.5,3;5,30.09
Female,1.58,189;7.61,927.0,Sdrength,32.7,1.9,1;2,27.12
Male,1.85,175;124.8,842.0,5trength,29.23,3.5,2;4,36.46
Famale,1.58,166;72.87,895.0,Cardio,34.5,1.8,2;4,21.23
Male,1.88,175;111.02,831.0,Yoga,24.7,2.9,1;3,17.32
Female,1.68,194;48.7,886.0,Yoga,33.7,1.6,1;3,17.25
Femele,1.7,175;50.6,848.0,Strength,33.1,2.3,1;2,17.51
Female,1.73,199;72.6,1016.0,HIID,34.8,2.5,2;3,24.26
Female,1.56,171;70.4,644.0,kAt_Yoga,34.3,2.4,2;4,28.93
Male,1.88,194;52.5,818.0,Strangth,29.0,2.9,2;4,14.85
Msle,1.77,180;68.16,957.0,H1IT,27.3,2.1,2;4,24.35
Female,1.58,195;41.2,1111.0,SVPg_HIIT,14.39,2.6,1;2,16.5
Female,1.76,176;55.08,1186.0,Yoga,15.5,2.7,3;4,17.85
Female,1.67,191;131.5,776.0,Strength,31.9,2.3,2;4,17.82
Male,1.87,165;48.3,525.0,HIIT,29.8,3.3,1;3,13.81
Mala,1.96,183;83.2,1510.0,HIIT,13.6,3.5,3;4,21.66
Male,1.73,186;120.5,850.0,Cardio,29.3,3.4,2;3,40.26
Male,2.0,179;121.6,1091.0,Cardio,28.0,3.3,2;4,30.4
Femal2,1.75,184;73.0,759.0,Yoga,26.6,2.0,2;4,23.84
Female,1.67,161;57.5,1053.0,Cardio,25.06,2.7,3;5,20.62
il_Female,1.53,168;42.7,983.0,Ztrength,28.4,2.4,2;4,18.24
Male,1.73,187;129.9,529.0,Yoga,21.7,3.1,1;3,43.4
Male,1.92,197;108.6,656.0,Yoge,25.8,3.5,1;2,29.46
Male,2.0,162;88.6,1150.0,Cardio,26.93,3.5,3;4,22.15
Female,1.51,179;49.7,906.0,HIIT,32.6,2.5,1;3,21.8
Female,1.54,165;56.4,822.0,Strength,29.2,1.5,1;3,23.78
Male,1.74,198;46.9,946.0,Strength,20.0,2.6,2;4,15.49
Female,1.67,192;71.3,1022.0,Strength,28.1,1.5,2;4,25.57
Mwle,1.86,160;71.6,830.0,Yo.,25.3,2.2,2;3,20.7
Male,1.61,196;82.3,1139.0,Strength,11.6,3.5,3;5,31.75
Female,1.69,165;70.6,826.0,HIIT,26.1,2.2,1;3,24.72
Male,1.62,193;109.8,651.0,HIIT,24.4,3.5,1;3,41.84
Female,1.69,174;73.5,354.0,Cardio,27.5,1.6,1;2,25.73
Mape,1.85,185;85.6,1322.0,Strength,14.5,3.5,3;5,25.01
Female,1.68,173;74.6,737.0,Yoga,26.0,2.0,2;4,26.43
Femala,1.8,166;63.2,463.0,Vardio,25.5,2.6,1;2,19.51
Female,1.63,190;59.1,1344.0,HIIT,15.0,2.7,3;5,23.56
Male,1.76,183;87.1,1398.0,Strangth,11.6,3.5,3;5,28.12
Male,1.84,190;38.99,1408.0,HIIT,13.3,3.5,3;5,24.31
Female,1.78,188;64.3,1171.0,Cardio,18.7,2.7,3;4,20.29
Fe.,1.66,191;53.7,806.0,HIIT,29.5,2.5,1;3,19.49
Male,2.0,176;63.0,1257.0,Strength,26.8,2.9,2;4,15.75
Male,1.86,173;128.4,921.0,Strength,26.72,3.3,2;4,37.11
Male,1.89,199;88.0,1319.0,Cardio,13.3,3.5,3;5,24.64
Female,1.52,195;132.08,714.0,St.,22.18,2.1,2;4,27.57
Male,1.87,183;83.7,1009.0,HIIT,23.9,2.3,2;4,23.94
Male,1.75,186;102.6,1078.0,HI.,27.9,2.2,2;3,33.5
Female,1.55,184;72.16,330.0,Yoga,33.0,1.7,1;2,32.34
Male,1.88,191;87.5,789.0,Yoga,25.94,2.6,2;4,24.76
Male,1.86,177;87.0,1028.0,Yoge,11.0,3.5,3;4,25.15
Male,1.66,177;65.77,1355.0,HIYT,28.39,3.5,3;5,30.05
Female,1.68,196;65.4,441.0,V1gG_HIIT,20.63,2.6,1;3,23.17
Female,1.71,185;47.2,632.0,Cardio,26.0,2.5,1;2,16.14
Femalr,1.7,168;58.2,684.0,1_Yoga,26.8,2.0,1;3,20.14
Female,1.55,194;73.5,806.0,HIIT,26.3,2.1,2;4,30.59
U3l_Female,1.73,167;55.2,1240.0,Vxrdio,16.6,2.7,3;5,18.44
Female,1.71,179;67.59,935.0,HIIT,27.1,1.8,1;3,22.02
Female,1.74,181;84.42,807.0,Cardio,30.0,2.3,2;4,24.28
Male,1.81,178;89.6,1287.0,Yoga,12.4,3.5,3;5,27.35
Male,1.76,189;86.5,1158.0,Yoga,29.0,3.4,2;3,27.92
F.,1.67,187;46.1,743.0,Y.,25.3,1.8,2;4,16.53
Maoe,1.97,194;68.5,894.0,HIIT,23.2,2.1,2;3,17.65
Male,1.84,170;94.6,748.0,HIIT,26.0,3.1,2;4,27.94
Female,1.52,190;54.2,746.0,Cardio,31.0,2.2,1;3,23.46
Male,1.77,198;47.7,759.0,R_Strength,24.8,2.7,2;3,15.23
Male,1.84,195;52.2,847.0,Strenjth,28.2,3.1,2;4,15.42
Male,1.95,189;65.84,1173.0,Yoga,10.3,3.5,3;5,23.35
Ma.,1.68,182;101.0,1076.0,5trength,20.02,2.9,2;4,35.79
Mala,1.95,178;118.4,881.0,Yoga,24.9,2.4,2;3,31.14
Female,1.72,171;47.9,933.0,Cardio,29.23,2.0,1;3,16.19
Female,1.74,174;76.11,810.0,Strength,33.9,2.0,2;3,17.01
Female,1.51,190;79.9,479.0,Strength,31.5,2.6,1;3,35.04
Male,1.85,196;121.3,661.0,Yoga,29.55,3.6,1;2,35.44
Female,1.64,196;78.9,1050.0,Cardio,25.3,2.6,2;4,29.34
Male,1.62,174;88.5,1675.0,Strength,10.7,3.5,3;5,33.72
M.,1.63,188;73.5,350.0,Strength,31.64,3.2,1;3,27.66
Male,1.93,185;127.9,1173.0,3c_Strength,21.8,3.0,2;4,34.34
Male,1.98,161;88.5,1515.0,Cartio,11.1,3.5,3;4,22.57
Female,1.62,179;70.64,303.0,Cardio,25.3,2.3,1;3,16.54
Female,1.56,174;42.8,978.0,Strength,32.2,2.6,2;3,17.59
Male,1.79,163;51.47,753.0,Yoga,28.1,2.4,2;4,20.13
Female,1.53,181;50.7,948.0,Yoga,33.0,2.1,2;3,21.66
Malf,1.66,197;59.2,1151.0,Strength,21.3,3.2,1;3,21.48
Female,1.73,182;78.9,938.0,g_Cardio,26.75,2.3,1;2,26.36
Female,1.63,185;50.46,847.0,Strength,29.7,1.8,2;3,29.62
Mal.,1.92,170;49.83,1081.0,Cardio,29.0,3.0,2;4,18.64
Female,1.59,187;53.1,502.0,Strength,29.5,2.5,1;2,21.0
Mzle,1.65,161;86.33,904.0,Cerdio,24.4,2.8,2;3,23.8
Female,1.61,167;74.63,749.0,HIIT,32.8,2.5,1;2,19.41
Male,1.63,188;102.3,856.0,Yoga,20.9,2.6,2;4,38.5
E_Male,1.92,170;62.9,789.0,HIIT,25.2,3.6,1;2,17.06
Female,1.6,196;85.67,1184.0,Yoga,19.2,2.7,3;5,22.07
Female,1.55,177;74.6,422.0,Cardio,19.31,2.1,1;2,31.05
Mala,1.79,173;52.0,937.0,HIIT,29.6,3.0,1;3,16.23
Female,1.67,169;52.1,837.0,Yofa,32.0,1.5,1;2,18.68
Female,1.54,194;72.2,606.0,Strength,33.14,1.7,1;2,30.44
Male,1.8,168;85.8,1410.0,Cardio,10.1,3.5,3;4,26.48
Male,1.85,194;88.64,1320.0,Cartio,12.4,3.5,3;4,23.78
Female,1.65,170;50.9,887.0,Strength,30.1,2.3,1;2,18.7
Male,1.78,171;52.0,987.0,5trength,22.4,2.7,2;4,16.41
Ma.,1.93,162;71.0,1086.0,Yoga,21.2,2.9,2;4,19.06
Male,1.77,198;80.6,1248.0,Cardio,20.75,3.5,3;4,25.73
Female,1.72,173;98.26,640.0,Yoga,32.6,1.6,2;3,19.71
Fema.,1.7,187;63.23,719.0,Strength,26.25,2.5,1;3,21.8
wdM_Male,1.94,170;111.0,875.0,Cardio,27.6,3.3,2;4,29.49
Fem.,1.66,198;52.6,762.0,Ztrength,32.9,1.7,2;3,19.09
Mele,2.0,184;116.4,688.0,No6_Yoga,26.2,3.1,1;3,29.1
Fdmzle,1.61,180;75.6,983.0,Yogw,32.35,2.5,2;4,29.17
Male,1.8,169;61.6,1172.0,Yoga,26.4,3.1,1;2,19.01
Male,1.8,174;54.92,926.0,Cardio,28.6,2.5,2;4,33.33
Femala,1.75,178;59.3,634.0,5trength,34.5,2.3,1;3,19.36
Male,1.94,181;75.7,915.0,Strength,29.3,2.4,2;4,20.11
Femwpe,1.6,180;56.3,859.0,Yoga,27.11,1.9,2;4,21.99
Female,1.73,191;58.2,766.0,GDuA_Yoga,25.8,1.8,2;3,19.45
Male,1.68,182;55.7,802.0,Yoga,21.7,2.9,1;3,19.73
Male,1.67,172;125.9,1229.0,Yoga,20.6,2.2,2;3,45.14
Female,1.67,164;62.7,826.0,HIIT,26.1,2.6,2;4,22.48
Male,1.86,163;86.6,972.0,HIIT,35.12,2.6,2;3,25.03
Male,1.82,187;64.5,983.0,HIIT,23.4,2.4,2;3,19.47
Male,1.86,173;52.33,796.0,Yoga,25.4,2.8,2;4,22.14
Male,1.83,167;81.4,1225.0,Yoga,13.6,3.5,3;5,24.31
Mele,1.71,168;64.41,954.0,Strength,22.1,2.5,1;2,20.76
Female,1.55,194;57.2,909.0,Cardio,18.4,2.7,3;5,23.81
Fema.,1.59,196;73.0,798.0,Strength,17.02,2.1,2;3,28.88
Male,1.99,180;123.8,752.0,HIIT,25.6,2.6,1;3,31.26
Male,1.66,177;93.6,1024.0,Strength,29.0,2.2,1;2,33.97
fF_Male,1.92,192;76.8,988.0,Joga,21.1,2.5,1;3,20.83
Female,1.53,167;93.67,674.0,HIIT,26.8,2.0,2;4,23.37
Male,1.94,176;92.3,821.0,HIIT,30.75,2.1,2;3,24.52
Female,1.55,190;71.8,720.0,Cardio,30.5,2.4,2;4,29.89
Female,1.57,193;66.9,679.0,mo_Cardio,19.21,2.2,2;3,27.14
Female,1.76,165;48.7,1144.0,HIIT,29.0,2.2,2;4,15.72
Male,1.71,181;66.2,1188.0,NIIT,26.28,2.9,1;3,22.64
Female,1.76,173;40.0,475.0,Strength,26.7,2.2,1;3,12.91
Male,1.85,162;112.4,870.0,HIIT,34.5,3.6,2;4,32.84
Female,1.55,171;70.0,693.0,Yoga,31.1,1.5,1;3,29.14
Male,1.74,195;65.57,1013.0,Strength,22.11,2.1,1;3,27.74
Fema.,1.65,171;43.8,749.0,Y0ga,22.45,1.7,2;4,16.09
Male,1.62,161;123.3,1216.0,Yoga,21.2,2.3,2;4,46.98
Female,1.56,161;57.9,1116.0,Yoga,15.1,2.7,3;5,23.79
Male,1.96,174;82.4,1766.0,HIIT,10.1,3.5,3;5,21.45
Male,1.79,182;84.8,1025.0,Cardio,28.8,2.3,2;4,26.47
Male,1.66,188;109.6,1060.0,Cardio,20.5,3.1,2;3,39.77
Male,1.77,176;86.4,777.0,Yoga,27.3,2.8,2;3,27.58
Female,1.8,191;108.66,626.0,HIIT,33.7,2.7,2;4,19.72
Female,1.62,166;70.8,394.0,Strength,35.26,1.8,1;3,26.98
Male,1.67,189;115.3,950.0,Yoga,24.4,2.5,2;3,41.34
